code,t_ps,n,concentration,bin_width_ps,dnl_lsb
285,1167.08,902,1.000,1.385,-0.917
286,1151.76,19049,1.000,29.240,0.749
287,1132.81,5644,1.000,8.664,-0.482
288,1106.96,28036,1.000,43.035,1.573
289,1083.92,1991,1.000,3.056,-0.817
290,1065.92,21463,1.000,32.946,0.970
291,1048.10,1754,1.000,2.692,-0.839
292,1034.34,16168,1.000,24.818,0.484
293,1018.06,5052,1.000,7.755,-0.536
294,997.98,21103,1.000,32.393,0.937
295,979.18,3393,1.000,5.208,-0.689
296,966.00,13787,1.000,21.163,0.266
297,954.37,1363,1.000,2.092,-0.875
298,936.41,22034,1.000,33.822,1.023
299,917.97,1998,1.000,3.067,-0.817
300,897.87,24192,1.000,37.135,1.221
301,876.70,3392,1.000,5.207,-0.689
302,858.20,20712,1.000,31.793,0.901
303,841.36,1227,1.000,1.883,-0.887
304,825.51,19415,1.000,29.802,0.782
305,806.41,5481,1.000,8.413,-0.497
306,784.60,22936,1.000,35.207,1.105
307,766.59,524,1.000,0.804,-0.952
308,758.48,10045,1.000,15.419,-0.078
309,747.09,4797,1.000,7.363,-0.560
310,726.97,21419,1.000,32.878,0.966
311,710.01,677,1.000,1.039,-0.938
312,686.81,29554,1.000,45.365,1.713
313,659.99,5382,1.000,8.261,-0.506
314,646.95,11615,1.000,17.829,0.066
315,630.45,9879,1.000,15.164,-0.093
316,617.50,7003,1.000,10.750,-0.357
317,611.03,1420,1.000,2.180,-0.870
318,593.98,20796,1.000,31.922,0.909
319,577.47,712,1.000,1.093,-0.935
320,558.83,23572,1.000,36.183,1.164
321,535.87,6349,1.000,9.746,-0.417
322,517.10,18110,1.000,27.799,0.662
323,502.77,564,1.000,0.866,-0.948
324,482.26,26152,1.000,40.143,1.401
325,456.97,6807,1.000,10.449,-0.375
326,437.83,18132,1.000,27.833,0.664
327,420.22,4810,1.000,7.383,-0.558
328,406.30,13319,1.000,20.445,0.223
329,391.04,6573,1.000,10.090,-0.397
330,373.92,15722,1.000,24.133,0.443
331,360.78,1411,1.000,2.166,-0.870
332,323.86,46690,1.000,71.669,3.286
333,285.28,3572,1.000,5.483,-0.672
334,267.58,19487,1.000,29.912,0.789
335,251.53,1432,1.000,2.198,-0.869
336,237.53,16805,1.000,25.796,0.543
337,223.90,959,1.000,1.472,-0.912
338,205.41,23127,1.000,35.500,1.123
339,186.66,1308,1.000,2.008,-0.880
340,162.83,29737,1.000,45.646,1.730
341,138.94,1393,1.000,2.138,-0.872
342,122.58,19918,1.000,30.574,0.828
343,107.00,384,1.000,0.589,-0.965
344,88.97,23110,1.000,35.474,1.121
345,67.49,4878,1.000,7.488,-0.552
346,50.54,17204,1.000,26.408,0.579
347,33.28,5287,1.000,8.116,-0.515
348,23.90,6931,1.000,10.639,-0.364
349,16.37,2877,1.000,4.416,-0.736
350,7.08,9229,1.000,14.166,-0.153
