code,t_ps,n,concentration,bin_width_ps,dnl_lsb
299,1891.31,3102,1.000,10.82,-0.353
300,1878.49,5831,1.000,20.34,0.216
301,1875.00,7,1.000,0.02,-0.999
302,1851.74,7195,1.000,25.09,0.501
303,1838.65,2651,1.000,9.25,-0.447
304,1819.48,6923,1.000,24.15,0.444
305,1803.80,1168,1.000,4.07,-0.756
306,1786.83,9629,1.000,33.58,1.008
307,1767.43,627,1.000,2.19,-0.869
308,1750.39,9931,1.000,34.64,1.071
309,1729.39,1212,1.000,4.23,-0.747
310,1710.54,10800,1.000,37.67,1.253
311,1686.30,2635,1.000,9.19,-0.450
312,1674.00,4819,1.000,16.81,0.005
313,1657.07,4642,1.000,16.19,-0.032
314,1633.67,9470,1.000,33.03,0.975
315,1610.71,65,1.000,0.23,-0.986
316,1590.89,13956,1.000,48.67,1.911
317,1570.15,766,1.000,2.67,-0.840
318,1549.73,8068,1.000,28.14,0.683
319,1534.40,2004,1.000,6.99,-0.582
320,1527.03,1409,1.000,4.91,-0.706
321,1516.42,4082,1.000,14.24,-0.149
322,1502.38,5607,1.000,19.56,0.169
323,1482.41,404,1.000,1.41,-0.916
324,1468.04,11770,1.000,41.05,1.455
325,1446.69,1528,1.000,5.33,-0.681
326,1428.51,8246,1.000,28.76,0.720
327,1410.87,1346,1.000,4.69,-0.719
328,1397.23,6883,1.000,24.01,0.436
329,1384.97,240,1.000,0.84,-0.950
330,1371.08,7780,1.000,27.13,0.623
331,1353.69,1527,1.000,5.33,-0.682
332,1327.11,14449,1.000,50.39,2.014
333,1302.87,1090,1.000,3.80,-0.773
334,1281.93,8890,1.000,31.01,0.854
335,1265.08,1788,1.000,6.24,-0.627
336,1253.87,3757,1.000,13.10,-0.216
337,1250.12,900,1.000,3.14,-0.812
338,1232.90,5963,1.000,20.80,0.244
339,1217.58,3829,1.000,13.35,-0.201
340,1205.95,2600,1.000,9.07,-0.458
341,1198.74,640,1.000,2.23,-0.867
342,1182.12,9790,1.000,34.14,1.042
343,1160.77,1829,1.000,6.38,-0.619
344,1135.64,13187,1.000,45.99,1.750
345,1107.52,984,1.000,3.43,-0.795
346,1087.32,12681,1.000,44.23,1.645
347,1065.41,564,1.000,1.97,-0.882
348,1052.94,5630,1.000,19.64,0.174
349,1038.08,1020,1.000,3.56,-0.787
350,1033.18,4046,1.000,14.11,-0.156
