code,t_ps,n,concentration,bin_width_ps,dnl_lsb
336,854.51,16083,1.000,27.036,0.621
337,840.25,887,1.000,1.491,-0.911
338,821.84,21012,1.000,35.322,1.118
339,803.28,1065,1.000,1.790,-0.893
340,778.96,27872,1.000,46.854,1.810
341,754.52,1210,1.000,2.034,-0.878
342,738.27,18116,1.000,30.454,0.826
343,722.83,256,1.000,0.430,-0.974
344,703.71,22487,1.000,37.802,1.267
345,681.14,4375,1.000,7.355,-0.559
346,664.31,15645,1.000,26.300,0.577
347,647.11,4816,1.000,8.096,-0.514
348,639.67,4043,1.000,6.796,-0.592
349,634.14,2527,1.000,4.248,-0.745
350,624.75,8652,1.000,14.544,-0.128
351,607.76,11557,1.000,19.428,0.165
