code,t_ps,n,concentration,bin_width_ps,dnl_lsb
290,1067.48,19611,1.000,32.792,0.954
291,1049.69,1674,1.000,2.799,-0.833
292,1035.45,15351,1.000,25.669,0.530
293,1018.82,4541,1.000,7.593,-0.547
294,998.86,19330,1.000,32.322,0.926
295,980.13,3071,1.000,5.135,-0.694
296,967.00,12645,1.000,21.144,0.260
297,955.47,1145,1.000,1.915,-0.886
298,937.77,20019,1.000,33.474,0.995
299,919.53,1796,1.000,3.003,-0.821
300,899.54,22112,1.000,36.974,1.204
301,878.62,2912,1.000,4.869,-0.710
302,860.22,19103,1.000,31.943,0.904
303,843.14,1328,1.000,2.221,-0.868
304,826.96,18017,1.000,30.127,0.796
305,807.44,5335,1.000,8.921,-0.468
306,785.24,21219,1.000,35.481,1.115
307,767.07,507,1.000,0.848,-0.949
308,759.04,9105,1.000,15.225,-0.093
309,747.87,4246,1.000,7.100,-0.577
310,727.74,19835,1.000,33.167,0.977
311,710.72,521,1.000,0.871,-0.948
312,688.12,26507,1.000,44.323,1.642
313,662.06,4671,1.000,7.810,-0.534
314,649.27,10619,1.000,17.756,0.058
315,632.84,9036,1.000,15.109,-0.099
316,618.94,7588,1.000,12.688,-0.244
317,611.43,1400,1.000,2.341,-0.860
318,594.13,19285,1.000,32.247,0.922
319,577.46,655,1.000,1.095,-0.935
320,558.62,21885,1.000,36.594,1.181
321,535.35,5948,1.000,9.946,-0.407
322,516.52,16570,1.000,27.707,0.651
323,502.23,527,1.000,0.881,-0.947
324,482.25,23374,1.000,39.084,1.329
325,457.67,6024,1.000,10.073,-0.400
326,438.40,17015,1.000,28.451,0.696
327,420.48,4428,1.000,7.404,-0.559
328,406.71,12035,1.000,20.124,0.199
329,391.71,5913,1.000,9.887,-0.411
330,374.67,14468,1.000,24.192,0.442
331,361.49,1295,1.000,2.165,-0.871
332,341.81,22248,1.000,37.201,1.217
333,320.30,3474,1.000,5.809,-0.654
334,302.66,17628,1.000,29.476,0.757
335,286.78,1359,1.000,2.272,-0.865
336,272.21,16070,1.000,26.871,0.602
337,258.20,694,1.000,1.160,-0.931
338,239.62,21525,1.000,35.992,1.145
339,220.67,1145,1.000,1.915,-0.886
340,196.03,28316,1.000,47.348,1.822
341,171.17,1424,1.000,2.381,-0.858
342,154.78,18175,1.000,30.391,0.811
343,139.38,246,1.000,0.411,-0.975
344,104.87,41033,1.000,68.612,3.089
345,66.74,4580,1.000,7.658,-0.544
346,49.81,15666,1.000,26.195,0.561
347,32.83,4641,1.000,7.760,-0.537
348,23.67,6313,1.000,10.556,-0.371
349,16.41,2370,1.000,3.963,-0.764
350,7.22,8631,1.000,14.432,-0.140
