code,t_ps,n,concentration,bin_width_ps,dnl_lsb
159,3822.12,3909,1.000,6.468,-0.616
160,3796.33,27258,1.000,45.104,1.680
161,3772.96,988,1.000,1.635,-0.903
162,3759.15,15706,1.000,25.989,0.544
163,3745.01,1386,1.000,2.293,-0.864
164,3722.25,26130,1.000,43.237,1.569
165,3699.25,1668,1.000,2.760,-0.836
166,3682.49,18584,1.000,30.751,0.827
167,3666.34,933,1.000,1.544,-0.908
168,3657.45,9819,1.000,16.248,-0.035
169,3645.23,4945,1.000,8.182,-0.514
170,3625.62,18765,1.000,31.050,0.845
171,3609.02,1291,1.000,2.136,-0.873
172,3597.16,13047,1.000,21.589,0.283
173,3582.17,5077,1.000,8.401,-0.501
174,3564.80,15910,1.000,26.326,0.564
175,3547.87,4559,1.000,7.544,-0.552
176,3535.96,9830,1.000,16.266,-0.034
177,3526.75,1302,1.000,2.154,-0.872
178,3507.80,21609,1.000,35.756,1.124
179,3485.68,5120,1.000,8.472,-0.497
180,3440.54,49443,1.000,81.813,3.861
181,3391.11,10308,1.000,17.057,0.013
182,3368.79,16668,1.000,27.581,0.639
183,3354.64,427,1.000,0.707,-0.958
184,3333.10,25612,1.000,42.380,1.518
185,3311.27,772,1.000,1.277,-0.924
186,3292.02,22497,1.000,37.226,1.212
187,3269.22,5056,1.000,8.366,-0.503
188,3257.62,8973,1.000,14.848,-0.118
189,3246.27,4745,1.000,7.852,-0.534
190,3226.83,18753,1.000,31.031,0.844
191,3209.49,2201,1.000,3.642,-0.784
192,3200.60,8549,1.000,14.146,-0.160
193,3186.48,8512,1.000,14.085,-0.163
194,3166.32,15856,1.000,26.237,0.559
195,3149.46,4528,1.000,7.492,-0.555
196,3134.82,13160,1.000,21.776,0.294
197,3120.97,3580,1.000,5.924,-0.648
198,3101.36,20122,1.000,33.296,0.978
199,3084.33,460,1.000,0.761,-0.955
200,3074.37,11578,1.000,19.158,0.138
201,3064.06,883,1.000,1.461,-0.913
202,3046.68,20125,1.000,33.301,0.979
203,3027.12,3524,1.000,5.831,-0.654
204,3000.71,28397,1.000,46.989,1.792
205,2976.37,1015,1.000,1.680,-0.900
206,2961.64,16798,1.000,27.796,0.651
207,2943.49,5134,1.000,8.495,-0.495
208,2914.14,30343,1.000,50.209,1.983
209,2887.46,1903,1.000,3.149,-0.813
210,2868.42,21115,1.000,34.939,1.076
211,2850.41,646,1.000,1.069,-0.936
212,2836.94,15634,1.000,25.870,0.537
213,2821.85,2609,1.000,4.317,-0.743
214,2806.03,16509,1.000,27.317,0.623
215,2789.98,2887,1.000,4.777,-0.716
216,2785.36,2703,1.000,4.473,-0.734
217,2779.10,4859,1.000,8.040,-0.522
218,2764.13,13240,1.000,21.908,0.302
219,2749.81,4067,1.000,6.730,-0.600
220,2729.55,20423,1.000,33.794,1.008
221,2711.86,958,1.000,1.585,-0.906
222,2692.76,22130,1.000,36.619,1.176
223,2674.14,368,1.000,0.609,-0.964
224,2671.64,2652,1.000,4.388,-0.739
225,2665.86,4343,1.000,7.186,-0.573
226,2651.03,13575,1.000,22.463,0.335
227,2631.71,9782,1.000,16.186,-0.038
228,2603.61,24174,1.000,40.001,1.377
229,2583.12,594,1.000,0.983,-0.942
230,2567.17,18693,1.000,30.931,0.838
231,2550.56,1378,1.000,2.280,-0.865
232,2535.29,17072,1.000,28.249,0.678
233,2518.74,2941,1.000,4.866,-0.711
234,2501.96,17339,1.000,28.691,0.705
235,2486.41,1453,1.000,2.404,-0.857
236,2477.09,9809,1.000,16.231,-0.036
237,2466.72,2734,1.000,4.524,-0.731
238,2448.10,19771,1.000,32.715,0.944
239,2431.19,658,1.000,1.089,-0.935
240,2412.97,21371,1.000,35.363,1.101
241,2393.14,2590,1.000,4.286,-0.745
242,2372.68,22142,1.000,36.638,1.177
243,2352.76,1941,1.000,3.212,-0.809
244,2339.67,13882,1.000,22.971,0.365
245,2322.37,7019,1.000,11.614,-0.310
246,2302.99,16410,1.000,27.154,0.613
247,2288.16,1517,1.000,2.510,-0.851
248,2271.44,18689,1.000,30.925,0.837
249,2254.40,1911,1.000,3.162,-0.812
250,2235.73,20652,1.000,34.173,1.030
251,2217.53,1340,1.000,2.217,-0.868
252,2202.47,16871,1.000,27.916,0.659
253,2187.90,731,1.000,1.210,-0.928
254,2169.73,21231,1.000,35.131,1.087
255,2151.20,1165,1.000,1.928,-0.885
256,2121.58,34637,1.000,57.314,2.405
257,2087.06,7093,1.000,11.737,-0.303
258,2072.04,11058,1.000,18.298,0.087
259,2057.23,6848,1.000,11.331,-0.327
260,2036.62,18065,1.000,29.892,0.776
261,2017.06,5566,1.000,9.210,-0.453
262,1998.95,16330,1.000,27.021,0.605
263,1984.61,1005,1.000,1.663,-0.901
264,1982.24,1849,1.000,3.060,-0.818
265,1975.67,6093,1.000,10.082,-0.401
266,1955.24,18606,1.000,30.787,0.829
267,1938.37,1780,1.000,2.945,-0.825
268,1929.47,8986,1.000,14.869,-0.117
269,1919.58,2958,1.000,4.895,-0.709
270,1904.83,14873,1.000,24.610,0.462
271,1886.49,7300,1.000,12.079,-0.282
272,1867.40,15771,1.000,26.096,0.551
273,1853.97,461,1.000,0.763,-0.955
274,1839.16,17438,1.000,28.855,0.714
275,1821.17,4304,1.000,7.122,-0.577
276,1807.37,12378,1.000,20.482,0.217
277,1797.13,0,1.000,0.000,-1.000
278,1794.79,2822,1.000,4.670,-0.723
279,1792.45,16,1.000,0.026,-0.998
280,1791.10,1607,1.000,2.659,-0.842
281,1785.54,5119,1.000,8.470,-0.497
282,1780.20,1330,1.000,2.201,-0.869
283,1778.99,135,1.000,0.223,-0.987
284,1778.84,44,1.000,0.073,-0.996
285,1778.05,920,1.000,1.522,-0.910
286,1762.65,17694,1.000,29.278,0.740
287,1743.86,5011,1.000,8.292,-0.507
288,1717.92,26348,1.000,43.598,1.590
289,1694.62,1804,1.000,2.985,-0.823
290,1676.65,19925,1.000,32.970,0.959
291,1658.83,1606,1.000,2.657,-0.842
292,1645.72,14245,1.000,23.571,0.400
293,1629.84,4951,1.000,8.192,-0.513
294,1609.60,19511,1.000,32.285,0.918
295,1590.98,2989,1.000,4.946,-0.706
296,1577.53,13269,1.000,21.956,0.305
297,1565.58,1180,1.000,1.953,-0.884
298,1547.78,20327,1.000,33.635,0.998
299,1529.52,1746,1.000,2.889,-0.828
300,1509.32,22673,1.000,37.517,1.229
301,1488.05,3038,1.000,5.027,-0.701
302,1469.38,19524,1.000,32.306,0.919
303,1452.33,1087,1.000,1.799,-0.893
304,1437.03,17406,1.000,28.802,0.711
305,1418.36,5155,1.000,8.530,-0.493
306,1396.34,21466,1.000,35.520,1.110
307,1378.17,485,1.000,0.803,-0.952
308,1369.97,9426,1.000,15.597,-0.073
309,1358.40,4561,1.000,7.547,-0.552
310,1338.33,19700,1.000,32.598,0.937
311,1321.64,479,1.000,0.793,-0.953
312,1298.28,27755,1.000,45.926,1.729
313,1271.37,4769,1.000,7.891,-0.531
314,1258.52,10759,1.000,17.803,0.058
315,1242.05,9148,1.000,15.137,-0.101
316,1229.21,6375,1.000,10.549,-0.373
317,1222.77,1409,1.000,2.331,-0.861
318,1205.69,19232,1.000,31.823,0.891
319,1189.17,740,1.000,1.224,-0.927
320,1170.34,22014,1.000,36.427,1.164
321,1147.13,6036,1.000,9.988,-0.407
322,1128.04,17039,1.000,28.194,0.675
323,1113.53,499,1.000,0.826,-0.951
324,1093.07,24236,1.000,40.103,1.383
325,1068.06,5995,1.000,9.920,-0.411
326,1049.26,16722,1.000,27.670,0.644
327,1031.84,4338,1.000,7.178,-0.574
328,1018.14,12216,1.000,20.214,0.201
329,1003.03,6051,1.000,10.013,-0.405
330,985.66,14942,1.000,24.725,0.469
331,972.17,1359,1.000,2.249,-0.866
332,952.35,22604,1.000,37.403,1.222
333,931.03,3155,1.000,5.221,-0.690
334,913.64,17869,1.000,29.568,0.757
335,897.78,1301,1.000,2.153,-0.872
336,866.06,37044,1.000,61.297,2.642
337,834.70,851,1.000,1.408,-0.916
338,815.85,21941,1.000,36.306,1.157
339,796.74,1155,1.000,1.911,-0.886
340,789.30,7829,1.000,12.955,-0.230
341,781.74,1315,1.000,2.176,-0.871
342,765.37,18472,1.000,30.566,0.816
343,749.85,285,1.000,0.472,-0.972
344,715.39,41372,1.000,68.458,3.067
345,677.49,4428,1.000,7.327,-0.565
346,660.56,16039,1.000,26.540,0.577
347,643.36,4749,1.000,7.858,-0.533
348,634.16,6376,1.000,10.550,-0.373
349,626.71,2628,1.000,4.349,-0.742
350,617.12,8957,1.000,14.821,-0.119
351,600.02,11713,1.000,19.382,0.152
