code,t_ps,n,concentration,bin_width_ps,dnl_lsb
247,1677.53,1493,1.000,2.351,-0.859
248,1661.14,19330,1.000,30.443,0.820
249,1644.42,1897,1.000,2.988,-0.821
250,1625.79,21767,1.000,34.281,1.050
251,1607.43,1545,1.000,2.433,-0.854
252,1575.32,39229,1.000,61.782,2.695
253,1543.85,736,1.000,1.159,-0.931
254,1526.02,21908,1.000,34.503,1.063
255,1507.83,1191,1.000,1.876,-0.888
256,1495.03,15066,1.000,23.727,0.419
257,1477.38,7348,1.000,11.572,-0.308
258,1462.15,11995,1.000,18.891,0.130
259,1447.96,6021,1.000,9.482,-0.433
260,1442.27,1203,1.000,1.895,-0.887
261,1437.78,4499,1.000,7.085,-0.576
262,1420.56,17378,1.000,27.369,0.637
263,1404.42,3114,1.000,4.904,-0.707
264,1387.48,18398,1.000,28.975,0.733
265,1366.52,8228,1.000,12.958,-0.225
266,1344.57,19641,1.000,30.933,0.850
267,1327.64,1853,1.000,2.918,-0.825
268,1318.63,9601,1.000,15.121,-0.096
269,1308.57,3164,1.000,4.983,-0.702
270,1293.96,15392,1.000,24.241,0.450
271,1275.78,7694,1.000,12.117,-0.275
272,1256.60,16661,1.000,26.239,0.569
273,1243.14,433,1.000,0.682,-0.959
274,1228.34,18370,1.000,28.931,0.730
275,1210.25,4602,1.000,7.248,-0.567
276,1196.43,12945,1.000,20.387,0.219
277,1186.24,0,1.000,0.000,-1.000
278,1183.98,2869,1.000,4.518,-0.730
279,1181.71,8,1.000,0.013,-0.999
280,1180.11,2023,1.000,3.186,-0.809
281,1174.43,5188,1.000,8.171,-0.511
282,1169.01,1695,1.000,2.669,-0.840
283,1167.55,168,1.000,0.265,-0.984
284,1167.40,20,1.000,0.031,-0.998
285,1166.65,933,1.000,1.469,-0.912
286,1151.22,18655,1.000,29.380,0.757
287,1132.21,5493,1.000,8.651,-0.483
288,1106.46,27211,1.000,42.854,1.563
289,1083.56,1871,1.000,2.947,-0.824
290,1065.75,20747,1.000,32.674,0.954
291,1048.03,1747,1.000,2.751,-0.835
292,1034.20,15820,1.000,24.915,0.490
293,1017.70,5134,1.000,8.086,-0.516
294,997.50,20513,1.000,32.306,0.932
295,978.80,3237,1.000,5.098,-0.695
296,965.48,13687,1.000,21.556,0.289
297,953.78,1161,1.000,1.828,-0.891
298,935.96,21471,1.000,33.815,1.022
299,917.64,1802,1.000,2.838,-0.830
300,897.27,24060,1.000,37.892,1.266
301,875.77,3250,1.000,5.118,-0.694
302,857.19,20338,1.000,32.030,0.915
303,840.19,1257,1.000,1.980,-0.882
304,824.88,18180,1.000,28.632,0.712
305,806.38,5311,1.000,8.364,-0.500
306,784.26,22782,1.000,35.879,1.146
307,766.00,412,1.000,0.649,-0.961
308,757.88,9896,1.000,15.585,-0.068
309,746.37,4720,1.000,7.434,-0.555
310,726.30,20772,1.000,32.714,0.956
311,709.41,668,1.000,1.052,-0.937
312,686.17,28856,1.000,45.445,1.718
313,659.49,5015,1.000,7.898,-0.528
314,646.70,11235,1.000,17.694,0.058
315,630.39,9473,1.000,14.919,-0.108
316,617.56,6819,1.000,10.739,-0.358
317,611.09,1401,1.000,2.206,-0.868
318,593.88,20457,1.000,32.218,0.927
319,577.16,770,1.000,1.213,-0.927
320,558.30,23186,1.000,36.516,1.184
321,535.16,6204,1.000,9.771,-0.416
322,516.39,17630,1.000,27.765,0.660
323,502.11,500,1.000,0.787,-0.953
324,465.12,46481,1.000,73.203,3.378
325,423.45,6429,1.000,10.125,-0.395
326,407.25,14145,1.000,22.277,0.332
327,393.14,3772,1.000,5.941,-0.645
328,388.13,2589,1.000,4.077,-0.756
329,384.52,2006,1.000,3.159,-0.811
330,372.17,13676,1.000,21.538,0.288
331,360.31,1379,1.000,2.172,-0.870
332,340.38,23932,1.000,37.690,1.254
333,318.89,3353,1.000,5.281,-0.684
334,301.30,18996,1.000,29.917,0.789
335,285.19,1453,1.000,2.288,-0.863
336,271.18,16340,1.000,25.734,0.539
337,257.71,768,1.000,1.210,-0.928
338,239.42,22460,1.000,35.372,1.115
339,220.76,1233,1.000,1.942,-0.884
340,195.89,30348,1.000,47.795,1.858
341,170.86,1450,1.000,2.284,-0.863
342,154.51,19303,1.000,30.400,0.818
343,139.09,280,1.000,0.441,-0.974
344,119.87,24136,1.000,38.012,1.273
345,97.30,4524,1.000,7.125,-0.574
346,80.56,16737,1.000,26.359,0.576
347,63.42,5022,1.000,7.909,-0.527
348,39.15,25800,1.000,40.632,1.430
349,16.62,2820,1.000,4.441,-0.734
350,7.20,9140,1.000,14.395,-0.139
