code,t_ps,n,concentration,bin_width_ps,dnl_lsb
150,3361.14,21330,1.000,36.170,1.163
151,3339.31,4419,1.000,7.493,-0.552
152,3331.80,4437,1.000,7.524,-0.550
153,3324.71,3927,1.000,6.659,-0.602
154,3306.05,18081,1.000,30.660,0.833
155,3289.12,1887,1.000,3.200,-0.809
156,3271.71,18652,1.000,31.628,0.891
157,3255.62,325,1.000,0.551,-0.967
158,3238.05,20392,1.000,34.579,1.068
159,3217.61,3721,1.000,6.310,-0.623
160,3191.80,26725,1.000,45.318,1.710
161,3168.24,1062,1.000,1.801,-0.892
162,3154.41,15244,1.000,25.849,0.546
163,3140.39,1288,1.000,2.184,-0.869
164,3117.96,25176,1.000,42.691,1.553
165,3095.31,1533,1.000,2.600,-0.845
166,3078.43,18378,1.000,31.164,0.864
167,3062.09,891,1.000,1.511,-0.910
168,3053.68,9031,1.000,15.314,-0.084
169,3041.81,4966,1.000,8.421,-0.496
170,3022.19,18180,1.000,30.828,0.844
171,3005.64,1339,1.000,2.271,-0.864
172,2993.68,12768,1.000,21.651,0.295
173,2978.45,5196,1.000,8.811,-0.473
174,2960.75,15680,1.000,26.589,0.590
175,2943.60,4546,1.000,7.709,-0.539
176,2931.35,9900,1.000,16.788,0.004
177,2922.10,1012,1.000,1.716,-0.897
178,2903.37,21081,1.000,35.747,1.138
179,2881.23,5024,1.000,8.519,-0.491
180,2836.45,47790,1.000,81.038,3.846
181,2787.39,10081,1.000,17.095,0.022
182,2765.05,16262,1.000,27.576,0.649
183,2751.01,301,1.000,0.510,-0.969
184,2728.78,25922,1.000,43.956,1.629
185,2706.39,480,1.000,0.814,-0.951
186,2687.52,21773,1.000,36.921,1.208
187,2664.89,4925,1.000,8.351,-0.501
188,2653.21,8849,1.000,15.005,-0.103
189,2641.58,4871,1.000,8.260,-0.506
190,2621.69,18584,1.000,31.513,0.884
191,2604.06,2211,1.000,3.749,-0.776
192,2595.03,8442,1.000,14.315,-0.144
193,2580.82,8309,1.000,14.090,-0.157
194,2560.49,15677,1.000,26.584,0.590
195,2543.37,4507,1.000,7.643,-0.543
196,2528.29,13282,1.000,22.522,0.347
197,2514.22,3310,1.000,5.613,-0.664
198,2494.79,19610,1.000,33.253,0.989
199,2477.68,577,1.000,0.978,-0.941
200,2467.76,11117,1.000,18.851,0.127
201,2457.49,1002,1.000,1.699,-0.898
202,2439.88,19766,1.000,33.518,1.004
203,2420.37,3240,1.000,5.494,-0.671
204,2394.04,27812,1.000,47.161,1.820
205,2369.67,934,1.000,1.584,-0.905
206,2354.74,16678,1.000,28.281,0.691
207,2336.32,5050,1.000,8.563,-0.488
208,2324.10,9364,1.000,15.879,-0.050
209,2314.57,1866,1.000,3.164,-0.811
210,2295.48,20650,1.000,35.017,1.094
211,2277.54,516,1.000,0.875,-0.948
212,2263.84,15644,1.000,26.528,0.586
213,2248.45,2505,1.000,4.248,-0.746
214,2230.18,19037,1.000,32.281,0.930
215,2207.66,7529,1.000,12.767,-0.237
216,2176.01,29806,1.000,50.543,2.022
217,2146.11,5459,1.000,9.257,-0.446
218,2126.31,17892,1.000,30.340,0.814
219,2107.78,3955,1.000,6.707,-0.599
220,2088.06,19313,1.000,32.749,0.958
221,2071.03,768,1.000,1.302,-0.922
222,2065.66,5564,1.000,9.435,-0.436
223,2057.23,4386,1.000,7.437,-0.555
224,2043.66,11614,1.000,19.694,0.178
225,2033.57,284,1.000,0.482,-0.971
226,2032.34,1167,1.000,1.979,-0.882
227,2023.08,9756,1.000,16.543,-0.011
228,1994.54,23909,1.000,40.543,1.424
229,1973.70,667,1.000,1.131,-0.932
230,1957.82,18068,1.000,30.638,0.832
231,1941.39,1300,1.000,2.204,-0.868
232,1926.31,16490,1.000,27.962,0.672
233,1909.89,2875,1.000,4.875,-0.708
234,1893.03,17018,1.000,28.858,0.726
235,1877.44,1361,1.000,2.308,-0.862
236,1867.83,9983,1.000,16.928,0.012
237,1856.98,2811,1.000,4.767,-0.715
238,1838.08,19476,1.000,33.026,0.975
239,1820.98,693,1.000,1.175,-0.930
240,1803.72,19669,1.000,33.353,0.995
241,1784.82,2614,1.000,4.433,-0.735
242,1764.38,21500,1.000,36.458,1.180
243,1744.46,1988,1.000,3.371,-0.798
244,1713.79,34186,1.000,57.970,2.467
245,1678.88,6998,1.000,11.867,-0.290
246,1660.16,15071,1.000,25.556,0.528
247,1646.75,749,1.000,1.270,-0.924
248,1645.17,1117,1.000,1.894,-0.887
249,1643.79,512,1.000,0.868,-0.948
250,1626.80,19523,1.000,33.105,0.980
251,1609.01,1466,1.000,2.486,-0.851
252,1576.79,36536,1.000,61.955,2.705
253,1545.21,705,1.000,1.195,-0.929
254,1532.30,14522,1.000,24.625,0.473
255,1514.97,5916,1.000,10.032,-0.400
256,1509.21,879,1.000,1.491,-0.911
257,1507.95,609,1.000,1.033,-0.938
258,1498.64,10365,1.000,17.576,0.051
259,1484.30,6550,1.000,11.107,-0.336
260,1462.04,19706,1.000,33.416,0.998
261,1440.70,5468,1.000,9.272,-0.446
262,1422.64,15824,1.000,26.833,0.605
263,1406.81,2848,1.000,4.829,-0.711
264,1390.03,16953,1.000,28.747,0.719
265,1369.05,7785,1.000,13.201,-0.211
266,1346.83,18424,1.000,31.242,0.868
267,1329.95,1483,1.000,2.515,-0.850
268,1320.61,9537,1.000,16.172,-0.033
269,1310.03,2934,1.000,4.975,-0.702
270,1295.07,14720,1.000,24.961,0.493
271,1276.47,7209,1.000,12.224,-0.269
272,1257.47,15206,1.000,25.785,0.542
273,1244.07,597,1.000,1.012,-0.939
274,1228.98,17205,1.000,29.175,0.745
275,1210.62,4440,1.000,7.529,-0.550
276,1196.01,12792,1.000,21.692,0.297
277,1185.17,0,1.000,0.000,-1.000
278,1182.82,2767,1.000,4.692,-0.719
279,1180.40,91,1.000,0.154,-0.991
280,1179.09,1453,1.000,2.464,-0.853
281,1173.68,4922,1.000,8.346,-0.501
282,1168.38,1335,1.000,2.264,-0.865
283,1167.10,175,1.000,0.297,-0.982
284,1166.88,78,1.000,0.132,-0.992
285,1166.03,936,1.000,1.587,-0.905
286,1150.68,17166,1.000,29.109,0.741
287,1131.84,5048,1.000,8.560,-0.488
288,1105.85,25606,1.000,43.421,1.597
289,1082.73,1664,1.000,2.822,-0.831
290,1064.65,19662,1.000,33.341,0.994
291,1046.54,1702,1.000,2.886,-0.827
292,1032.60,14733,1.000,24.983,0.494
293,1016.24,4567,1.000,7.744,-0.537
294,996.32,18931,1.000,32.102,0.920
295,977.75,2968,1.000,5.033,-0.699
296,965.04,12017,1.000,20.377,0.219
297,953.80,1243,1.000,2.108,-0.874
298,936.07,19674,1.000,33.362,0.995
299,917.92,1729,1.000,2.932,-0.825
300,897.77,22039,1.000,37.372,1.235
301,876.53,3011,1.000,5.106,-0.695
302,858.27,18521,1.000,31.406,0.878
303,841.48,1279,1.000,2.169,-0.870
304,825.43,17660,1.000,29.946,0.791
305,806.23,4982,1.000,8.448,-0.495
306,784.44,20720,1.000,35.135,1.101
307,766.41,542,1.000,0.919,-0.945
308,758.26,9075,1.000,15.389,-0.080
309,746.70,4559,1.000,7.731,-0.538
310,726.92,18771,1.000,31.830,0.903
311,710.43,679,1.000,1.151,-0.931
312,687.31,26580,1.000,45.072,1.695
313,660.78,4716,1.000,7.997,-0.522
314,647.78,10611,1.000,17.993,0.076
315,631.05,9121,1.000,15.467,-0.075
316,618.01,6265,1.000,10.624,-0.365
317,611.52,1393,1.000,2.362,-0.859
318,594.15,19095,1.000,32.380,0.936
319,577.43,625,1.000,1.060,-0.937
320,558.50,21700,1.000,36.797,1.200
321,535.16,5825,1.000,9.878,-0.409
322,516.42,16281,1.000,27.608,0.651
323,502.14,558,1.000,0.946,-0.943
324,481.92,23292,1.000,39.497,1.362
325,457.20,5865,1.000,9.945,-0.405
326,438.42,16277,1.000,27.601,0.651
327,420.90,4388,1.000,7.441,-0.555
328,406.86,12171,1.000,20.639,0.234
329,391.60,5834,1.000,9.893,-0.408
330,374.33,14539,1.000,24.654,0.474
331,360.88,1324,1.000,2.245,-0.866
332,341.19,21895,1.000,37.128,1.220
333,319.87,3245,1.000,5.503,-0.671
334,302.42,17342,1.000,29.407,0.759
335,286.60,1320,1.000,2.238,-0.866
336,272.44,15376,1.000,26.073,0.559
337,258.53,1028,1.000,1.743,-0.896
338,239.94,20903,1.000,35.446,1.120
339,221.18,1218,1.000,2.065,-0.876
340,196.18,28267,1.000,47.933,1.866
341,171.13,1284,1.000,2.177,-0.870
342,154.66,18142,1.000,30.764,0.840
343,139.05,264,1.000,0.448,-0.973
344,120.50,21615,1.000,36.653,1.192
345,98.31,4555,1.000,7.724,-0.538
346,81.23,15592,1.000,26.440,0.581
347,63.95,4791,1.000,8.124,-0.514
348,39.50,24046,1.000,40.775,1.438
349,16.74,2794,1.000,4.738,-0.717
350,7.19,8477,1.000,14.375,-0.140
