code,t_ps,n,concentration,bin_width_ps,dnl_lsb
152,3325.61,1645,1.000,2.789,-0.832
153,3320.63,4224,1.000,7.163,-0.569
154,3303.59,15879,1.000,26.926,0.621
155,3289.02,1307,1.000,2.216,-0.867
156,3253.40,40706,1.000,69.026,3.155
157,3212.96,6983,1.000,11.841,-0.287
158,3191.23,18650,1.000,31.625,0.904
159,3174.06,1594,1.000,2.703,-0.837
160,3169.10,4258,1.000,7.220,-0.565
161,3161.35,4891,1.000,8.294,-0.501
162,3141.41,18623,1.000,31.579,0.901
163,3124.21,1660,1.000,2.815,-0.831
164,3107.38,18189,1.000,30.843,0.857
165,3091.59,440,1.000,0.746,-0.955
166,3077.15,16591,1.000,28.134,0.694
167,3058.26,5690,1.000,9.649,-0.419
168,3045.32,9564,1.000,16.218,-0.024
169,3036.69,616,1.000,1.045,-0.937
170,3018.34,21031,1.000,35.663,1.147
171,2996.73,4454,1.000,7.553,-0.545
172,2979.26,16156,1.000,27.396,0.649
173,2965.27,347,1.000,0.588,-0.965
174,2946.58,21687,1.000,36.775,1.214
175,2927.71,572,1.000,0.970,-0.942
176,2905.53,25590,1.000,43.393,1.612
177,2876.48,8673,1.000,14.707,-0.115
178,2852.86,19189,1.000,32.539,0.959
179,2834.60,2345,1.000,3.976,-0.761
180,2812.82,23340,1.000,39.578,1.383
181,2791.07,2315,1.000,3.926,-0.764
182,2773.60,18287,1.000,31.010,0.867
183,2756.06,2406,1.000,4.080,-0.754
184,2738.87,17864,1.000,30.292,0.824
185,2720.72,3547,1.000,6.015,-0.638
186,2702.42,18035,1.000,30.582,0.841
187,2685.97,1369,1.000,2.321,-0.860
188,2676.16,10193,1.000,17.284,0.041
189,2664.20,3914,1.000,6.637,-0.600
190,2642.85,21267,1.000,36.063,1.171
191,2621.69,3694,1.000,6.264,-0.623
192,2611.96,7779,1.000,13.191,-0.206
193,2602.26,3666,1.000,6.216,-0.626
194,2582.88,19194,1.000,32.548,0.959
195,2565.55,1247,1.000,2.115,-0.873
196,2545.71,22145,1.000,37.552,1.261
197,2525.56,1621,1.000,2.749,-0.835
198,2504.42,23311,1.000,39.529,1.380
199,2481.76,3416,1.000,5.793,-0.651
200,2478.14,854,1.000,1.448,-0.913
201,2473.58,4522,1.000,7.668,-0.538
202,2455.35,16982,1.000,28.797,0.734
203,2439.00,2300,1.000,3.900,-0.765
204,2410.00,31907,1.000,54.105,2.257
205,2381.98,1146,1.000,1.943,-0.883
206,2365.86,17858,1.000,30.282,0.823
207,2348.02,3192,1.000,5.413,-0.674
208,2341.45,4557,1.000,7.727,-0.535
209,2336.24,1579,1.000,2.678,-0.839
210,2319.20,18523,1.000,31.410,0.891
211,2301.32,2566,1.000,4.351,-0.738
212,2274.39,29194,1.000,49.505,1.980
213,2247.80,2168,1.000,3.676,-0.779
214,2229.64,19251,1.000,32.644,0.965
215,2211.43,2233,1.000,3.787,-0.772
216,2200.85,10240,1.000,17.364,0.045
217,2188.30,4559,1.000,7.731,-0.535
218,2169.44,17686,1.000,29.990,0.805
219,2152.18,2677,1.000,4.539,-0.727
220,2141.34,10111,1.000,17.145,0.032
221,2130.49,2679,1.000,4.543,-0.727
222,2111.33,19923,1.000,33.784,1.034
223,2091.24,3772,1.000,6.396,-0.615
224,2075.97,14235,1.000,24.139,0.453
225,2061.11,3289,1.000,5.577,-0.664
226,2043.17,17870,1.000,30.302,0.824
227,2026.01,2371,1.000,4.021,-0.758
228,2006.88,20190,1.000,34.237,1.061
229,1985.79,4690,1.000,7.953,-0.521
230,1969.17,14912,1.000,25.287,0.522
231,1952.17,5140,1.000,8.716,-0.475
232,1931.92,18744,1.000,31.785,0.913
233,1914.61,1668,1.000,2.828,-0.830
234,1896.49,19704,1.000,33.412,1.011
235,1878.28,1773,1.000,3.007,-0.819
236,1871.25,6522,1.000,11.059,-0.334
237,1865.21,602,1.000,1.021,-0.939
238,1848.30,19340,1.000,32.795,0.974
239,1826.80,6018,1.000,10.205,-0.386
240,1811.12,12478,1.000,21.159,0.274
241,1797.69,3356,1.000,5.691,-0.657
242,1781.07,16249,1.000,27.554,0.659
243,1765.53,2082,1.000,3.530,-0.787
244,1740.41,27541,1.000,46.702,1.811
245,1715.08,2334,1.000,3.958,-0.762
246,1697.41,18507,1.000,31.383,0.889
247,1678.43,3885,1.000,6.588,-0.603
248,1670.30,5701,1.000,9.667,-0.418
249,1662.99,2918,1.000,4.948,-0.702
250,1644.02,19456,1.000,32.992,0.986
251,1624.30,3802,1.000,6.447,-0.612
252,1595.60,30052,1.000,50.960,2.068
253,1566.62,4125,1.000,6.995,-0.579
254,1547.93,17927,1.000,30.399,0.830
255,1530.48,2647,1.000,4.489,-0.730
256,1522.39,6898,1.000,11.697,-0.296
257,1508.66,9295,1.000,15.762,-0.051
258,1492.31,9993,1.000,16.945,0.020
259,1478.38,6437,1.000,10.915,-0.343
260,1465.36,8916,1.000,15.119,-0.090
261,1452.95,5713,1.000,9.688,-0.417
262,1439.66,9966,1.000,16.900,0.017
263,1427.93,3875,1.000,6.571,-0.604
264,1399.59,29551,1.000,50.110,2.017
265,1374.25,334,1.000,0.566,-0.966
266,1356.79,20259,1.000,34.354,1.068
267,1338.65,1129,1.000,1.914,-0.885
268,1326.51,13196,1.000,22.377,0.347
269,1314.73,701,1.000,1.189,-0.928
270,1297.06,20130,1.000,34.135,1.055
271,1275.81,4936,1.000,8.370,-0.496
272,1264.08,8904,1.000,15.099,-0.091
273,1255.88,763,1.000,1.294,-0.922
274,1255.23,2,1.000,0.003,-1.000
275,1255.09,163,1.000,0.276,-0.983
276,1254.44,610,1.000,1.034,-0.938
277,1252.31,1901,1.000,3.224,-0.806
278,1250.70,0,1.000,0.000,-1.000
279,1250.66,45,1.000,0.076,-0.995
280,1234.16,19413,1.000,32.919,0.982
281,1214.56,3708,1.000,6.288,-0.621
282,1192.78,21981,1.000,37.274,1.244
283,1173.88,304,1.000,0.515,-0.969
284,1165.27,9848,1.000,16.699,0.005
285,1153.96,3492,1.000,5.921,-0.644
286,1136.69,16876,1.000,28.617,0.723
287,1120.44,2298,1.000,3.897,-0.765
288,1100.55,21157,1.000,35.876,1.160
289,1079.11,4128,1.000,7.000,-0.579
290,1062.19,15834,1.000,26.850,0.616
291,1046.38,2808,1.000,4.762,-0.713
292,1024.34,23195,1.000,39.332,1.368
293,999.18,6476,1.000,10.981,-0.339
294,980.50,15557,1.000,26.380,0.588
295,964.44,3383,1.000,5.737,-0.655
296,956.19,6349,1.000,10.766,-0.352
297,950.21,704,1.000,1.194,-0.928
298,933.81,18640,1.000,31.608,0.903
299,913.98,4745,1.000,8.046,-0.516
300,880.32,34952,1.000,59.269,2.568
301,850.36,386,1.000,0.655,-0.961
302,833.09,19989,1.000,33.896,1.041
303,816.09,59,1.000,0.100,-0.994
304,815.02,1203,1.000,2.040,-0.877
305,811.02,3508,1.000,5.949,-0.642
306,792.83,17948,1.000,30.435,0.832
307,776.52,1292,1.000,2.191,-0.868
308,759.71,18529,1.000,31.420,0.891
309,741.95,2417,1.000,4.099,-0.753
310,726.27,16084,1.000,27.274,0.642
311,708.42,4968,1.000,8.424,-0.493
312,696.21,9434,1.000,15.997,-0.037
313,681.02,8474,1.000,14.369,-0.135
314,658.48,18112,1.000,30.713,0.849
315,641.45,1982,1.000,3.361,-0.798
316,634.23,6530,1.000,11.073,-0.333
317,627.03,1957,1.000,3.319,-0.800
318,609.42,18819,1.000,31.912,0.921
319,590.50,3500,1.000,5.935,-0.643
320,567.25,23920,1.000,40.562,1.442
321,540.99,7046,1.000,11.948,-0.281
322,521.24,16251,1.000,27.557,0.659
323,505.49,2325,1.000,3.943,-0.763
324,485.47,21288,1.000,36.098,1.173
325,464.94,2930,1.000,4.968,-0.701
326,447.59,17527,1.000,29.721,0.789
327,430.64,2466,1.000,4.182,-0.748
328,418.14,12276,1.000,20.817,0.253
329,407.41,386,1.000,0.655,-0.961
330,389.85,20316,1.000,34.450,1.074
331,370.48,2539,1.000,4.305,-0.741
332,344.83,27705,1.000,46.980,1.828
333,319.13,2611,1.000,4.428,-0.733
334,299.78,20212,1.000,34.274,1.063
335,280.08,3021,1.000,5.123,-0.692
336,271.74,6820,1.000,11.565,-0.304
337,263.75,2605,1.000,4.417,-0.734
338,246.78,17400,1.000,29.505,0.776
339,227.00,5939,1.000,10.071,-0.394
340,217.46,5307,1.000,8.999,-0.458
341,211.90,1254,1.000,2.126,-0.872
342,192.53,21592,1.000,36.614,1.204
343,171.29,3459,1.000,5.865,-0.647
344,149.31,22458,1.000,38.082,1.293
345,128.61,1965,1.000,3.332,-0.799
346,108.15,22163,1.000,37.582,1.262
347,88.26,1294,1.000,2.194,-0.868
348,75.75,13465,1.000,22.833,0.375
349,62.41,2269,1.000,3.848,-0.768
350,53.23,8558,1.000,14.512,-0.126
